# =============================================
# WT SURFACES
# =============================================
# Q 2.5526 
# s 0.637 
# g 1.05 
# maximal time 1000.0 
# expected RLS 24 pm 0 
# =============================================
# k1	k2	R	re	RLS	lifetime	tau	eta
0.775000	0.505000	0.318310	0.241950	24.000000	48.440489	0.284893	0.291667
0.775000	0.510000	0.318310	0.268825	24.000000	48.681764	0.285276	0.291667
0.780000	0.275000	1000.000000	0.215388	24.000000	112.791798	0.033150	0.000000
0.780000	0.460000	0.318310	0.013125	24.000000	44.043147	0.334813	0.333333
0.780000	0.465000	0.318310	0.032888	24.000000	44.375710	0.333562	0.333333
0.780000	0.470000	0.318310	0.053200	24.000000	44.727136	0.332294	0.333333
0.780000	0.475000	0.318310	0.073825	24.000000	44.929530	0.332097	0.333333
0.780000	0.480000	0.318310	0.095388	24.000000	45.343571	0.330643	0.333333
0.780000	0.485000	0.318310	0.117575	24.000000	45.753980	0.329334	0.333333
0.780000	0.490000	0.318310	0.140700	24.000000	46.318264	0.327190	0.333333
0.780000	0.495000	0.318310	0.164450	24.000000	46.821512	0.325573	0.333333
0.780000	0.500000	0.318310	0.188825	24.000000	47.202173	0.289241	0.291667
0.780000	0.505000	0.318310	0.214450	24.000000	47.841185	0.287154	0.291667
0.780000	0.510000	0.318310	0.240700	24.000000	48.248707	0.286499	0.291667
0.780000	0.515000	0.318310	0.268200	24.000000	48.797275	0.285231	0.291667
0.785000	0.275000	1000.000000	0.061325	24.000000	98.362753	0.038123	0.000000
0.785000	0.465000	0.318310	0.011250	24.000000	44.171439	0.334538	0.333333
0.785000	0.470000	0.318310	0.030700	24.000000	44.214467	0.335233	0.333333
0.785000	0.475000	0.318310	0.051325	24.000000	44.715989	0.332965	0.333333
0.785000	0.480000	0.318310	0.072263	24.000000	45.057066	0.331868	0.333333
0.785000	0.485000	0.318310	0.093825	24.000000	45.417299	0.330759	0.333333
0.785000	0.490000	0.318310	0.116325	24.000000	45.987737	0.328415	0.333333
0.785000	0.495000	0.318310	0.139450	24.000000	46.575379	0.290693	0.291667
0.785000	0.500000	0.318310	0.163200	24.000000	46.958156	0.289798	0.291667
0.785000	0.505000	0.318310	0.187575	24.000000	47.218014	0.289710	0.291667
0.785000	0.510000	0.318310	0.213200	24.000000	47.769452	0.288103	0.291667
0.785000	0.515000	0.318310	0.239450	24.000000	48.121673	0.287728	0.291667
0.785000	0.520000	0.318310	0.266950	24.000000	48.607557	0.286771	0.291667
0.785000	0.525000	0.318310	0.295544	24.000000	49.084739	0.286011	0.291667
0.790000	0.280000	1000.000000	0.261950	24.000000	118.144945	0.031768	0.000000
0.790000	0.470000	0.318310	0.009062	24.000000	44.032306	0.336100	0.333333
0.790000	0.475000	0.318310	0.028825	24.000000	44.265394	0.335495	0.333333
0.790000	0.480000	0.318310	0.049450	24.000000	44.723551	0.333499	0.333333
0.790000	0.485000	0.318310	0.070700	24.000000	45.272558	0.330998	0.333333
0.790000	0.490000	0.318310	0.091950	24.000000	45.323592	0.331931	0.333333
0.790000	0.495000	0.318310	0.114450	24.000000	45.805942	0.330155	0.333333
0.790000	0.500000	0.318310	0.137575	24.000000	46.249893	0.293154	0.291667
0.790000	0.505000	0.318310	0.161325	24.000000	46.622941	0.292259	0.291667
0.790000	0.510000	0.318310	0.186325	24.000000	47.254609	0.290050	0.291667
0.790000	0.515000	0.318310	0.211950	24.000000	47.724278	0.288893	0.291667
0.790000	0.520000	0.318310	0.238200	24.000000	48.025510	0.288776	0.291667
0.790000	0.525000	0.318310	0.266325	24.000000	48.743166	0.286599	0.291667
0.790000	0.530000	0.318310	0.295075	24.000000	49.196104	0.285986	0.291667
0.795000	0.280000	1000.000000	0.070075	24.000000	101.161032	0.037206	0.000000
0.795000	0.475000	0.318310	0.006875	24.000000	43.943123	0.337290	0.333333
0.795000	0.480000	0.318310	0.026950	24.000000	44.339844	0.335580	0.333333
0.795000	0.485000	0.318310	0.047575	24.000000	44.752021	0.333880	0.333333
0.795000	0.490000	0.318310	0.068825	24.000000	45.221030	0.296514	0.291667
0.795000	0.495000	0.318310	0.090075	24.000000	45.253502	0.332935	0.333333
0.795000	0.500000	0.318310	0.112575	24.000000	45.681123	0.295834	0.291667
0.795000	0.505000	0.318310	0.135661	24.000000	46.057148	0.294783	0.291667
0.795000	0.510000	0.318310	0.160075	24.000000	46.737828	0.292153	0.291667
0.795000	0.515000	0.318310	0.184450	24.000000	46.961219	0.292199	0.291667
0.795000	0.520000	0.318310	0.210700	24.000000	47.699762	0.289557	0.291667
0.795000	0.525000	0.318310	0.236950	24.000000	47.950429	0.289700	0.291667
0.795000	0.530000	0.318310	0.265700	24.000000	48.960461	0.285949	0.291667
0.795000	0.535000	0.318310	0.294450	24.000000	49.264709	0.286158	0.291667
0.800000	0.480000	0.318310	0.005000	24.000000	44.107761	0.301381	0.291667
0.800000	0.485000	0.318310	0.025075	24.000000	44.457139	0.299968	0.291667
0.800000	0.490000	0.318310	0.045700	24.000000	44.809493	0.298642	0.291667
0.800000	0.495000	0.318310	0.066950	24.000000	45.204639	0.297161	0.291667
0.800000	0.500000	0.318310	0.088825	24.000000	45.600397	0.295790	0.291667
0.800000	0.505000	0.318310	0.111325	24.000000	45.951620	0.294804	0.291667
0.800000	0.510000	0.318310	0.134450	24.000000	46.252605	0.294215	0.291667
0.800000	0.515000	0.318310	0.158200	24.000000	46.517320	0.293914	0.291667
0.800000	0.520000	0.318310	0.183200	24.000000	47.009973	0.292462	0.291667
0.800000	0.525000	0.318310	0.209450	24.000000	47.694281	0.290106	0.291667
0.800000	0.530000	0.318310	0.236325	24.000000	48.178594	0.289006	0.291667
0.800000	0.535000	0.318310	0.264450	24.000000	48.757957	0.287557	0.291667
0.800000	0.540000	0.318310	0.293200	24.000000	49.074937	0.287641	0.291667
0.805000	0.285000	1000.000000	0.083044	24.000000	104.544082	0.036083	0.000000
0.805000	0.485000	0.318310	0.002812	24.000000	44.040887	0.302360	0.291667
0.805000	0.490000	0.318310	0.022888	24.000000	44.332904	0.301290	0.291667
0.805000	0.495000	0.318310	0.043513	24.000000	44.634972	0.300252	0.291667
0.805000	0.500000	0.318310	0.065075	24.000000	45.220170	0.297599	0.291667
0.805000	0.505000	0.318310	0.086950	24.000000	45.527429	0.296762	0.291667
0.805000	0.510000	0.318310	0.109450	24.000000	45.824767	0.296077	0.291667
0.805000	0.515000	0.318310	0.132575	24.000000	46.101301	0.295598	0.291667
0.805000	0.520000	0.318310	0.156950	24.000000	46.646305	0.293714	0.291667
0.805000	0.525000	0.318310	0.181950	24.000000	47.078892	0.292598	0.291667
0.805000	0.530000	0.318310	0.208200	24.000000	47.708936	0.290531	0.291667
0.805000	0.535000	0.318310	0.235075	24.000000	48.117659	0.289840	0.291667
0.805000	0.540000	0.318310	0.263200	24.000000	48.625363	0.288762	0.291667
0.805000	0.545000	0.318310	0.293200	24.000000	49.519407	0.285816	0.291667
0.810000	0.490000	0.318310	0.000625	24.000000	44.001556	0.303155	0.291667
0.810000	0.495000	0.318310	0.020700	24.000000	44.250266	0.302336	0.291667
0.810000	0.500000	0.318310	0.041325	24.000000	44.517894	0.301485	0.291667
0.810000	0.505000	0.318310	0.062888	24.000000	44.991816	0.299513	0.291667
0.810000	0.510000	0.318310	0.085075	24.000000	45.487067	0.297525	0.291667
0.810000	0.515000	0.318310	0.107575	24.000000	45.737416	0.297101	0.291667
0.810000	0.520000	0.318310	0.131325	24.000000	46.341574	0.294727	0.291667
0.810000	0.525000	0.318310	0.155075	24.000000	46.471183	0.295199	0.291667
0.810000	0.530000	0.318310	0.180700	24.000000	47.179075	0.292540	0.291667
0.810000	0.535000	0.318310	0.206950	24.000000	47.748971	0.290801	0.291667
0.810000	0.540000	0.318310	0.233825	24.000000	48.075866	0.290560	0.291667
0.810000	0.545000	0.318310	0.261950	24.000000	48.524584	0.289783	0.291667
0.810000	0.550000	0.318310	0.291950	24.000000	49.275547	0.287603	0.291667
0.815000	0.290000	1000.000000	0.101950	24.000000	108.178913	0.034888	0.000000
0.815000	0.500000	0.318310	0.018825	24.000000	44.414384	0.301855	0.291667
0.815000	0.505000	0.318310	0.039450	24.000000	44.597379	0.301539	0.291667
0.815000	0.510000	0.318310	0.060700	24.000000	44.849095	0.300873	0.291667
0.815000	0.515000	0.318310	0.083200	24.000000	45.470784	0.298132	0.291667
0.815000	0.520000	0.318310	0.105700	24.000000	45.673907	0.297974	0.291667
0.815000	0.525000	0.318310	0.129450	24.000000	46.195029	0.296079	0.291667
0.815000	0.530000	0.318310	0.153825	24.000000	46.627111	0.294825	0.291667
0.815000	0.535000	0.318310	0.179450	24.000000	47.369424	0.291925	0.291667
0.815000	0.540000	0.318310	0.205700	24.000000	47.837456	0.290775	0.291667
0.815000	0.545000	0.318310	0.232575	24.000000	48.050697	0.291179	0.291667
0.815000	0.550000	0.318310	0.260700	24.000000	48.445353	0.290678	0.291667
0.815000	0.555000	0.318310	0.290700	24.000000	49.116075	0.288909	0.291667
0.820000	0.505000	0.318310	0.016638	24.000000	44.355102	0.302746	0.291667
0.820000	0.510000	0.318310	0.037575	24.000000	44.718443	0.301315	0.291667
0.820000	0.515000	0.318310	0.058825	24.000000	44.893647	0.301123	0.291667
0.820000	0.520000	0.318310	0.081325	24.000000	45.477982	0.310195	0.304348
0.820000	0.525000	0.318310	0.103825	24.000000	45.628474	0.298732	0.291667
0.820000	0.530000	0.318310	0.127575	24.000000	46.092582	0.286386	0.280000
0.820000	0.535000	0.318310	0.151950	24.000000	46.478471	0.296146	0.291667
0.820000	0.540000	0.318310	0.177575	24.000000	47.063983	0.294156	0.291667
0.820000	0.545000	0.318310	0.203825	24.000000	47.493762	0.293177	0.291667
0.820000	0.550000	0.318310	0.231325	24.000000	48.041367	0.291704	0.291667
0.820000	0.555000	0.318310	0.260075	24.000000	48.652406	0.290061	0.291667
0.820000	0.560000	0.318310	0.289450	24.000000	48.992504	0.290012	0.291667
0.825000	0.295000	1000.000000	0.130700	24.000000	112.749669	0.038630	0.000000
0.825000	0.510000	0.318310	0.014375	24.000000	44.267624	0.303798	0.291667
0.825000	0.515000	0.318310	0.035388	24.000000	44.630236	0.302360	0.291667
0.825000	0.520000	0.318310	0.056950	24.000000	44.961211	0.301220	0.291667
0.825000	0.525000	0.318310	0.079450	24.000000	45.515123	0.298846	0.291667
0.825000	0.530000	0.318310	0.101950	24.000000	45.598403	0.299392	0.291667
0.825000	0.535000	0.318310	0.125700	24.000000	46.015500	0.298074	0.291667
0.825000	0.540000	0.318310	0.150700	24.000000	46.685371	0.295448	0.291667
0.825000	0.545000	0.318310	0.175661	24.000000	46.869760	0.295700	0.291667
0.825000	0.550000	0.318310	0.202575	24.000000	47.568296	0.293233	0.291667
0.825000	0.555000	0.318310	0.230075	24.000000	48.048496	0.292128	0.291667
0.825000	0.560000	0.318310	0.258825	24.000000	48.589408	0.290857	0.291667
0.825000	0.565000	0.318310	0.288825	24.000000	49.128678	0.254244	0.250000
0.830000	0.515000	0.318310	0.012188	24.000000	44.256858	0.304366	0.291667
0.830000	0.520000	0.318310	0.033200	24.000000	44.570844	0.303215	0.291667
0.830000	0.525000	0.318310	0.055075	24.000000	45.069144	0.301050	0.291667
0.830000	0.530000	0.318310	0.077263	24.000000	45.324957	0.300472	0.291667
0.830000	0.535000	0.318310	0.100075	24.000000	45.582501	0.299961	0.291667
0.830000	0.540000	0.318310	0.124450	24.000000	46.337502	0.296669	0.291667
0.830000	0.545000	0.318310	0.148825	24.000000	46.549172	0.296693	0.291667
0.830000	0.550000	0.318310	0.174450	24.000000	47.024678	0.295307	0.291667
0.830000	0.555000	0.318310	0.200700	24.000000	47.351611	0.294875	0.291667
0.830000	0.560000	0.318310	0.228825	24.000000	48.074561	0.257016	0.250000
0.830000	0.565000	0.318310	0.257575	24.000000	48.545361	0.256043	0.250000
0.830000	0.570000	0.318310	0.288200	24.000000	49.333606	0.253721	0.250000
0.835000	0.300000	1000.000000	0.177106	24.000000	118.650010	0.036599	0.000000
0.835000	0.520000	0.318310	0.010000	24.000000	44.265409	0.304805	0.291667
0.835000	0.525000	0.318310	0.031325	24.000000	44.789546	0.302335	0.291667
0.835000	0.530000	0.318310	0.052888	24.000000	44.964941	0.302162	0.291667
0.835000	0.535000	0.318310	0.075075	24.000000	45.199553	0.301682	0.291667
0.835000	0.540000	0.318310	0.098200	24.000000	45.580651	0.300441	0.291667
0.835000	0.545000	0.318310	0.122575	24.000000	46.260654	0.297584	0.291667
0.835000	0.550000	0.318310	0.146950	24.000000	46.449736	0.297710	0.291667
0.835000	0.555000	0.318310	0.173200	24.000000	47.279080	0.259051	0.250000
0.835000	0.560000	0.318310	0.199450	24.000000	47.441288	0.268435	0.260870
0.835000	0.565000	0.318310	0.226950	24.000000	47.824555	0.258659	0.250000
0.835000	0.570000	0.318310	0.256325	24.000000	48.517965	0.256611	0.250000
0.835000	0.575000	0.318310	0.286950	24.000000	49.213766	0.264413	0.260870
0.840000	0.525000	0.318310	0.007812	24.000000	44.297123	0.305088	0.291667
0.840000	0.530000	0.318310	0.028825	24.000000	44.510670	0.304540	0.291667
0.840000	0.535000	0.318310	0.050700	24.000000	44.893902	0.303058	0.291667
0.840000	0.540000	0.318310	0.073200	24.000000	45.262164	0.301778	0.291667
0.840000	0.545000	0.318310	0.096325	24.000000	45.593833	0.300824	0.291667
0.840000	0.550000	0.318310	0.120700	24.000000	46.217727	0.298285	0.291667
0.840000	0.555000	0.318310	0.145700	24.000000	46.754354	0.261141	0.250000
0.840000	0.560000	0.318310	0.171325	24.000000	47.059146	0.260624	0.250000
0.840000	0.565000	0.318310	0.198200	24.000000	47.574408	0.259145	0.250000
0.840000	0.570000	0.318310	0.225700	24.000000	47.867208	0.258891	0.250000
0.840000	0.575000	0.318310	0.255075	24.000000	48.506605	0.247000	0.240000
0.840000	0.580000	0.318310	0.285700	24.000000	49.128009	0.255551	0.250000
0.845000	0.305000	1000.000000	0.263512	24.000000	126.984392	0.034004	0.000000
0.845000	0.530000	0.318310	0.005625	24.000000	44.366403	0.269959	0.250000
0.845000	0.535000	0.318310	0.026950	24.000000	44.773765	0.268228	0.250000
0.845000	0.540000	0.318310	0.048825	24.000000	45.074109	0.267214	0.250000
0.845000	0.545000	0.318310	0.071325	24.000000	45.360947	0.266362	0.250000
0.845000	0.550000	0.318310	0.094450	24.000000	45.624639	0.265714	0.250000
0.845000	0.555000	0.318310	0.118825	24.000000	46.200302	0.263524	0.250000
0.845000	0.560000	0.318310	0.143825	24.000000	46.646375	0.262141	0.250000
0.845000	0.565000	0.318310	0.169450	24.000000	46.927828	0.261717	0.250000
0.845000	0.570000	0.318310	0.196325	24.000000	47.384941	0.271145	0.260870
0.845000	0.575000	0.318310	0.224450	24.000000	47.931081	0.239943	0.230769
0.845000	0.580000	0.318310	0.253825	24.000000	48.512118	0.257486	0.250000
0.845000	0.585000	0.318310	0.284450	24.000000	49.064854	0.256264	0.250000
0.850000	0.305000	1000.000000	0.000859	24.000000	104.828790	0.041199	0.000000
0.850000	0.535000	0.318310	0.003125	24.000000	44.189240	0.280983	0.260870
0.850000	0.540000	0.318310	0.024450	24.000000	44.519473	0.270110	0.250000
0.850000	0.545000	0.318310	0.046325	24.000000	44.813493	0.269089	0.250000
0.850000	0.550000	0.318310	0.069138	24.000000	45.270758	0.267290	0.250000
0.850000	0.555000	0.318310	0.092575	24.000000	45.679100	0.265864	0.250000
0.850000	0.560000	0.318310	0.116950	24.000000	46.209306	0.263903	0.250000
0.850000	0.565000	0.318310	0.141950	24.000000	46.580940	0.262906	0.250000
0.850000	0.570000	0.318310	0.167575	24.000000	46.829600	0.262631	0.250000
0.850000	0.575000	0.318310	0.195075	24.000000	47.556052	0.260074	0.250000
0.850000	0.580000	0.318310	0.223200	24.000000	48.028756	0.258940	0.250000
0.850000	0.585000	0.318310	0.252575	24.000000	48.537386	0.247475	0.240000
0.850000	0.590000	0.318310	0.283200	24.000000	49.019881	0.256883	0.250000
0.855000	0.540000	0.318310	0.000937	24.000000	44.286728	0.271326	0.250000
0.855000	0.545000	0.318310	0.022263	24.000000	44.555167	0.270360	0.250000
0.855000	0.550000	0.318310	0.044450	24.000000	45.017378	0.268412	0.250000
0.855000	0.555000	0.318310	0.066950	24.000000	45.208066	0.268061	0.250000
0.855000	0.560000	0.318310	0.090700	24.000000	45.775975	0.265768	0.250000
0.855000	0.565000	0.318310	0.115075	24.000000	46.259774	0.264046	0.250000
0.855000	0.570000	0.318310	0.140075	24.000000	46.541192	0.263528	0.250000
0.855000	0.575000	0.318310	0.166325	24.000000	47.088711	0.261726	0.250000
0.855000	0.580000	0.318310	0.193200	24.000000	47.393098	0.261300	0.250000
0.855000	0.585000	0.318310	0.221325	24.000000	47.825855	0.260339	0.250000
0.855000	0.590000	0.318310	0.250700	24.000000	48.298103	0.192995	0.181818
0.855000	0.595000	0.318310	0.281950	24.000000	48.991218	0.267148	0.260870
0.860000	0.310000	1000.000000	0.020153	24.000000	109.163679	0.039186	0.000000
0.860000	0.550000	0.318310	0.020075	24.000000	44.626894	0.270394	0.250000
0.860000	0.555000	0.318310	0.041950	24.000000	44.799983	0.270038	0.250000
0.860000	0.560000	0.318310	0.065075	24.000000	45.387233	0.267508	0.250000
0.860000	0.565000	0.318310	0.088200	24.000000	45.487621	0.267721	0.250000
0.860000	0.570000	0.318310	0.112575	24.000000	45.895727	0.266382	0.250000
0.860000	0.575000	0.318310	0.138200	24.000000	46.523451	0.264027	0.250000
0.860000	0.580000	0.318310	0.164450	24.000000	46.995879	0.244105	0.230769
0.860000	0.585000	0.318310	0.191325	24.000000	47.274924	0.262287	0.250000
0.860000	0.590000	0.318310	0.220075	24.000000	47.946921	0.260142	0.250000
0.860000	0.595000	0.318310	0.249450	24.000000	48.341103	0.259511	0.250000
0.860000	0.600000	0.318310	0.280700	24.000000	48.978505	0.303790	0.300000
0.865000	0.555000	0.318310	0.017575	24.000000	44.474703	0.271675	0.250000
0.865000	0.560000	0.318310	0.039763	24.000000	44.820310	0.260218	0.240000
0.865000	0.565000	0.318310	0.062575	24.000000	45.140341	0.269269	0.250000
0.865000	0.570000	0.318310	0.086325	24.000000	45.582539	0.267636	0.250000
0.865000	0.575000	0.318310	0.110700	24.000000	45.939263	0.266566	0.250000
0.865000	0.580000	0.318310	0.136325	24.000000	46.528815	0.264397	0.250000
0.865000	0.585000	0.318310	0.162575	24.000000	46.934626	0.263316	0.250000
0.865000	0.590000	0.318310	0.190075	24.000000	47.493585	0.261580	0.250000
0.865000	0.595000	0.318310	0.218200	24.000000	47.783991	0.261330	0.250000
0.865000	0.600000	0.318310	0.248200	24.000000	48.407956	0.279451	0.272727
0.865000	0.605000	0.318310	0.279450	24.000000	48.982809	0.258086	0.250000
0.870000	0.315000	1000.000000	0.051794	24.000000	114.795012	0.036813	0.000000
0.870000	0.560000	0.318310	0.015312	24.000000	44.521787	0.271835	0.250000
0.870000	0.565000	0.318310	0.037575	24.000000	44.865842	0.270518	0.250000
0.870000	0.570000	0.318310	0.060700	24.000000	45.362427	0.268460	0.250000
0.870000	0.575000	0.318310	0.084450	24.000000	45.754816	0.267100	0.250000
0.870000	0.580000	0.318310	0.108825	24.000000	46.011218	0.266586	0.250000
0.870000	0.585000	0.318310	0.134450	24.000000	46.565676	0.264588	0.250000
0.870000	0.590000	0.318310	0.160700	24.000000	46.896134	0.324377	0.315789
0.870000	0.595000	0.318310	0.188200	24.000000	47.384913	0.296435	0.285714
0.870000	0.600000	0.318310	0.216950	24.000000	47.949218	0.260892	0.250000
0.870000	0.605000	0.318310	0.246950	24.000000	48.516826	0.259415	0.250000
0.870000	0.610000	0.318310	0.278200	24.000000	49.007358	0.278432	0.272727
0.875000	0.565000	0.318310	0.012812	24.000000	44.424905	0.272791	0.250000
0.875000	0.570000	0.318310	0.035075	24.000000	44.730842	0.271667	0.250000
0.875000	0.575000	0.318310	0.058200	24.000000	45.141838	0.270074	0.250000
0.875000	0.580000	0.318310	0.081950	24.000000	45.492364	0.268915	0.250000
0.875000	0.585000	0.318310	0.106950	24.000000	46.151032	0.266217	0.250000
0.875000	0.590000	0.318310	0.131950	24.000000	46.245596	0.139429	0.127273
0.875000	0.595000	0.318310	0.158825	24.000000	46.878177	0.264371	0.250000
0.875000	0.600000	0.318310	0.186325	24.000000	47.308052	0.263277	0.250000
0.875000	0.605000	0.318310	0.215075	24.000000	47.807786	0.261966	0.250000
0.875000	0.610000	0.318310	0.245075	24.000000	48.314757	0.250795	0.240000
0.875000	0.615000	0.318310	0.276950	24.000000	49.060757	0.258144	0.250000
0.880000	0.320000	1000.000000	0.108278	24.000000	122.268488	0.034071	0.000000
0.880000	0.570000	0.318310	0.010625	24.000000	44.597485	0.295213	0.272727
0.880000	0.575000	0.318310	0.032888	24.000000	44.809192	0.271638	0.250000
0.880000	0.580000	0.318310	0.056013	24.000000	45.174606	0.281309	0.260870
